time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
2.4702440146e+03,1.1385722090e+02,9.9934828382e+03,1.1385722090e-02,-6.3133454102e+00,6.7549443650e-02,-6.3133454102e-04,6.3137068030e+00,9.9941314132e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.6367796835e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998312e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5580320009e+00,-1.7244597499e+00,-1.7237661563e+00,-6.9359361444e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.4815660059e+03,4.2375276205e+01,9.9939919686e+03,4.2375276205e-03,-6.3136984260e+00,2.2386608266e-02,-6.3136984260e-04,6.3137381458e+00,9.9940818053e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.8102520311e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5651846056e+00,-1.7173063928e+00,-1.7166120486e+00,-6.9434432449e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.4908626025e+03,-1.6321024415e+01,9.9940277057e+03,-1.6321024415e-03,-6.3137467660e+00,-1.4698495391e-02,-6.3137467660e-04,6.3137639067e+00,9.9940410324e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.7582103268e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5710577316e+00,-1.7114326756e+00,-1.7107377415e+00,-6.9493417964e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5001591990e+03,-7.5016762002e+01,9.9937186768e+03,-7.5016762002e-03,-6.3135772986e+00,-5.1783546070e-02,-6.3135772986e-04,6.3137896892e+00,9.9940002254e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.9837243787e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5769309055e+00,-1.7055589344e+00,-1.7048634344e+00,-6.9550006152e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5094557956e+03,-1.3370991168e+02,9.9930648883e+03,-1.3370991168e-02,-6.3131900244e+00,-8.8867264784e-02,-6.3131900244e-04,6.3138154925e+00,9.9939593857e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.9143354396e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5828041275e+00,-1.6996851692e+00,-1.6989891273e+00,-6.9604195031e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5194124407e+03,-1.9656504419e+02,9.9919823578e+03,-1.9656504419e-02,-6.3125337115e+00,-1.2858095913e-01,-6.3125337115e-04,6.3138431498e+00,9.9939156118e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-3.1918911958e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5890943952e+00,-1.6933943462e+00,-1.6926977506e+00,-6.9659568230e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5301618423e+03,-2.6441594918e+02,9.9903697673e+03,-2.6441594918e-02,-6.3115447128e+00,-1.7145151855e-01,-6.3115447128e-04,6.3138730335e+00,9.9938683143e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.4980018054e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.5958855612e+00,-1.6866026117e+00,-1.6859054492e+00,-6.9716255770e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5415654433e+03,-3.3638280137e+02,9.9881553237e+03,-3.3638280137e-02,-6.3101772800e+00,-2.1692312094e-01,-6.3101772800e-04,6.3139047620e+00,9.9938180972e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-3.3306690739e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998311e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6030901021e+00,-1.6793975028e+00,-1.6786997741e+00,-6.9772878118e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5535300989e+03,-4.1187156897e+02,9.9852745589e+03,-4.1187156897e-02,-6.3083904168e+00,-2.6462050615e-01,-6.3083904168e-04,6.3139380787e+00,9.9937653668e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.7755575616e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998310e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6106491827e+00,-1.6718378653e+00,-1.6711395814e+00,-6.9828392659e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5659885195e+03,-4.9045057956e+02,9.9816685042e+03,-4.9045057956e-02,-6.3061466712e+00,-3.1427099005e-01,-6.3061466712e-04,6.3139727978e+00,9.9937104172e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-3.8857805862e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998310e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6185203010e+00,-1.6639662094e+00,-1.6632673899e+00,-6.9881957477e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5788896344e+03,-5.7178970831e+02,9.9772825080e+03,-5.7178970831e-02,-6.3034113617e+00,-3.6566604388e-01,-6.3034113617e-04,6.3140087779e+00,9.9936534720e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-3.3306690739e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998309e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6266712009e+00,-1.6558147985e+00,-1.6551154700e+00,-6.9932862287e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.5917907493e+03,-6.5309084644e+02,9.9722336057e+03,-6.5309084644e-02,-6.3002571934e+00,-4.1703768096e-01,-6.3002571934e-04,6.3140447834e+00,9.9935964869e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.7755575616e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998309e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6348221936e+00,-1.6476633412e+00,-1.6469635501e+00,-6.9979120651e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6054535444e+03,-7.3914456651e+02,9.9661642095e+03,-7.3914456651e-02,-6.2964603380e+00,-4.7141296700e-01,-6.2964603380e-04,6.3140829397e+00,9.9935360982e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-3.8857805862e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998308e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6434545214e+00,-1.6390305721e+00,-1.6383303418e+00,-7.0023040570e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6191163396e+03,-8.2514320467e+02,9.9593521236e+03,-8.2514320467e-02,-6.2921941902e+00,-5.2575410853e-01,-6.2921941902e-04,6.3141211190e+00,9.9934756735e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.2204460493e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998308e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6520869535e+00,-1.6303977509e+00,-1.6296971335e+00,-7.0061742295e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6334360960e+03,-9.1521088987e+02,9.9514159097e+03,-9.1521088987e-02,-6.2872195546e+00,-5.8266712390e-01,-6.2872195546e-04,6.3141611557e+00,9.9934123095e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.1102230246e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998307e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6611345793e+00,-1.6213497733e+00,-1.6206488064e+00,-7.0096701116e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6477558525e+03,-1.0052036532e+03,9.9426650435e+03,-1.0052036532e-01,-6.2817301291e+00,-6.3953352279e-01,-6.2817301291e-04,6.3142012112e+00,9.9933489162e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998306e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6701823198e+00,-1.6123017384e+00,-1.6116004792e+00,-7.0125921615e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6626565926e+03,-1.0987601461e+03,9.9326949894e+03,-1.0987601461e-01,-6.2754719057e+00,-6.9865261224e-01,-6.2754719057e-04,6.3142429083e+00,9.9932829252e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998305e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6795972686e+00,-1.6028865441e+00,-1.6021850418e+00,-7.0150232699e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6775573326e+03,-1.1922192406e+03,9.9218444633e+03,-1.1922192406e-01,-6.2686572710e+00,-7.5771094121e-01,-6.2686572710e-04,6.3142846186e+00,9.9932169138e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.1102230246e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998304e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6890123419e+00,-1.5934712876e+00,-1.5927696044e+00,-7.0168325400e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.6929813578e+03,-1.2888490183e+03,9.9096864992e+03,-1.2888490183e-01,-6.2610178757e+00,-8.1877370471e-01,-6.2610178757e-04,6.3143278036e+00,9.9931485690e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.1102230246e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998302e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.6987581853e+00,-1.5837253201e+00,-1.5830235151e+00,-7.0180501863e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7084053830e+03,-1.3853563773e+03,9.8965872842e+03,-1.3853563773e-01,-6.2527836278e+00,-8.7975995084e-01,-6.2527836278e-04,6.3143709946e+00,9.9930802151e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.1102230246e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998301e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7085041620e+00,-1.5739792858e+00,-1.5732774258e+00,-7.0186012380e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7238294082e+03,-1.4817321484e+03,9.8825480431e+03,-1.4817321484e-01,-6.2439552849e+00,-9.4066388372e-01,-6.2439552849e-04,6.3144141876e+00,9.9930118586e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,2.2204460493e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998300e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7182502721e+00,-1.5642331849e+00,-1.5635313364e+00,-7.0184856290e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7399511297e+03,-1.5823168321e+03,9.8668704026e+03,-1.5823168321e-01,-6.2340934686e+00,-1.0042285057e+00,-6.2340934686e-04,6.3144593320e+00,9.9929404144e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.2204460493e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998298e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7284373840e+00,-1.5540461539e+00,-1.5533443887e+00,-7.0176522115e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7560728513e+03,-1.6827373083e+03,9.8501688112e+03,-1.6827373083e-01,-6.2235844803e+00,-1.0676902743e+00,-6.2235844803e-04,6.3145044693e+00,9.9928689818e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998296e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7386246415e+00,-1.5438590500e+00,-1.5431574410e+00,-7.0160905258e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7721945728e+03,-1.7829831517e+03,9.8324449802e+03,-1.7829831517e-01,-6.2124293831e+00,-1.1310425987e+00,-6.2124293831e-04,6.3145495948e+00,9.9927975683e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998295e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7488120447e+00,-1.5336718733e+00,-1.5329704933e+00,-7.0138007182e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.7889409510e+03,-1.8869170729e+03,9.8129539483e+03,-1.8869170729e-01,-6.2001591347e+00,-1.1967266455e+00,-6.2001591347e-04,6.3145964514e+00,9.9927234159e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.2204460493e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998292e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7593943259e+00,-1.5230899044e+00,-1.5223888393e+00,-7.0106514416e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8056873292e+03,-1.9906396940e+03,9.7923640461e+03,-1.9906396940e-01,-6.1871943018e+00,-1.2622781413e+00,-6.1871943018e-04,6.3146432850e+00,9.9926493005e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998290e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7699767642e+00,-1.5125078569e+00,-1.5118071853e+00,-7.0067171013e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8224337074e+03,-2.0941393951e+03,9.7706775550e+03,-2.0941393951e-01,-6.1735363054e+00,-1.3276897386e+00,-6.1735363054e-04,6.3146900904e+00,9.9925752303e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998288e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7805593594e+00,-1.5019257310e+00,-1.5012255313e+00,-7.0019981203e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8397492486e+03,-2.2009100195e+03,9.7471034306e+03,-2.2009100195e-01,-6.1586868045e+00,-1.3951695856e+00,-6.1586868045e-04,6.3147384513e+00,9.9924986990e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,2.2204460493e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998285e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.7915017926e+00,-1.4909838655e+00,-1.4902842362e+00,-6.9962942032e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8570647898e+03,-2.3074171270e+03,9.7223622773e+03,-2.3074171270e-01,-6.1430995693e+00,-1.4624839357e+00,-6.1430995693e-04,6.3147867706e+00,9.9924222340e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.4408920985e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320192e-04,-9.9999998283e-05,-6.9470320192e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8024443934e+00,-1.4800419163e+00,-1.4793429411e+00,-6.9897526141e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8743803309e+03,-2.4136479592e+03,9.6964570308e+03,-2.4136479592e-01,-6.1267764327e+00,-1.5296247198e+00,-6.1267764327e-04,6.3148350426e+00,9.9923458446e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,6.6613381478e-16,6.3100000000e+04,7.0186362154e-04,-6.9470320193e-04,-9.9999998280e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8133871616e+00,-1.4690998833e+00,-1.4684016460e+00,-6.9823741170e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.8916958721e+03,-2.5195897899e+03,9.6693907659e+03,-2.5195897899e-01,-6.1097193157e+00,-1.5965838892e+00,-6.1097193157e-04,6.3148832614e+00,9.9922695399e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,2.2204460493e-16,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998278e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8243300969e+00,-1.4581577668e+00,-1.4574603509e+00,-6.9741595764e-04,9.9999999738e-05,1.5707963268e+00,4.8553533055e+00
2.9097013043e+03,-2.6294324455e+03,9.6400182483e+03,-2.6294324455e-01,-6.0912063361e+00,-1.6660096263e+00,-6.0912063361e-04,6.3149333389e+00,9.9921902946e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.4408920985e-16,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998275e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8357092012e+00,-1.4467796026e+00,-1.4460831294e+00,-6.9647321150e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
2.9277067365e+03,-2.7389346593e+03,9.6093976039e+03,-2.7389346593e-01,-6.0719042571e+00,-1.7352213074e+00,-6.0719042571e-04,6.3149833461e+00,9.9921111610e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.1102230246e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998271e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8470884858e+00,-1.4354013482e+00,-1.4347059079e+00,-6.9544029056e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
2.9457121687e+03,-2.8480822452e+03,9.5775327677e+03,-2.8480822452e-01,-6.0518155413e+00,-1.8042099585e+00,-6.0518155413e-04,6.3150332767e+00,9.9920321493e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.5543122345e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998268e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8584679505e+00,-1.4240230037e+00,-1.4233286864e+00,-6.9431732644e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
2.9637176009e+03,-2.9568610623e+03,9.5444278360e+03,-2.9568610623e-01,-6.0309427531e+00,-1.8729666335e+00,-6.0309427531e-04,6.3150831242e+00,9.9919532698e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.5543122345e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998265e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8698475950e+00,-1.4126445694e+00,-1.4119514650e+00,-6.9310446238e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
2.9823571876e+03,-3.0690675878e+03,9.5088551026e+03,-3.0690675878e-01,-6.0085116833e+00,-1.9438910520e+00,-6.0085116833e-04,6.3151346328e+00,9.9918717623e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.9984014443e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998261e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8816282217e+00,-1.4008652900e+00,-1.4001735358e+00,-6.9175434114e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
3.0009967742e+03,-3.1808482267e+03,9.4719628499e+03,-3.1808482267e-01,-5.9852462691e+00,-2.0145474524e+00,-5.9852462691e-04,6.3151860383e+00,9.9917904187e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.5543122345e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320193e-04,-9.9999998257e-05,-6.9470320193e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.8934090404e+00,-1.3890859147e+00,-1.3883956066e+00,-6.9030822697e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
3.0196363609e+03,-3.2921874566e+03,9.4337561652e+03,-3.2921874566e-01,-5.9611496999e+00,-2.0849260127e+00,-5.9611496999e-04,6.3152373335e+00,9.9917092503e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.5543122345e-15,6.3100000000e+04,7.0186362155e-04,-6.9470320194e-04,-9.9999998253e-05,-6.9470320194e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.9051900508e+00,-1.3773064436e+00,-1.3766176774e+00,-6.8876631819e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
3.0382759476e+03,-3.4030698158e+03,9.3942403188e+03,-3.4030698158e-01,-5.9362252802e+00,-2.1550169489e+00,-5.9362252802e-04,6.3152885112e+00,9.9916282684e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,8.8817841970e-16,6.3100000000e+04,7.0186362155e-04,-6.9470320194e-04,-9.9999998249e-05,-6.9470320194e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,4.9169712523e+00,-1.3655268769e+00,-1.3648397482e+00,-6.8712882645e-04,9.9999999738e-05,1.5707963268e+00,4.8553533054e+00
